,index,Neighborhood,OccurMonth_Year,Matched_Names,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,Average Radiance Per Pixel Per month,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score
2781,2781,KENTON,2018-03,KENTON,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,27.0,20.120226699092253,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2782,2782,KENTON,2018-04,KENTON,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,17.0,19.64981665990782,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2783,2783,KENTON,2018-05,KENTON,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,26.0,21.39112556266328,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2784,2784,KENTON,2018-06,KENTON,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,27.0,17.80668313595664,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2785,2785,KENTON,2018-07,KENTON,0.0,0.0,6.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,21.110061636745527,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2786,2786,KENTON,2018-08,KENTON,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,26.0,20.81587706141961,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2787,2787,KENTON,2018-09,KENTON,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,31.0,21.14324067669295,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2788,2788,KENTON,2018-10,KENTON,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,20.0,20.0068441105969,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2789,2789,KENTON,2018-11,KENTON,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,18.473813771558603,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2790,2790,KENTON,2018-12,KENTON,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,26.0,23.11494942039873,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2791,2791,KENTON,2019-01,KENTON,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,23.09362511003281,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2792,2792,KENTON,2019-02,KENTON,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,22.0,19.992290572876165,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2793,2793,KENTON,2019-03,KENTON,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,21.86335071395749,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2794,2794,KENTON,2019-04,KENTON,0.0,0.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,43.0,22.139740361593493,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2795,2795,KENTON,2019-05,KENTON,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,1.0,1.0,0.0,3.0,1.0,35.0,21.908596841494845,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2796,2796,KENTON,2019-06,KENTON,0.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,40.0,21.44779407589542,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2797,2797,KENTON,2019-07,KENTON,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,29.0,21.345028035197448,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2798,2798,KENTON,2019-08,KENTON,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,18.0,21.562781350602894,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2799,2799,KENTON,2019-09,KENTON,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,19.68061019356808,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2800,2800,KENTON,2019-10,KENTON,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,22.010028566800905,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2801,2801,KENTON,2019-11,KENTON,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,20.0,24.586153818192653,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2802,2802,KENTON,2019-12,KENTON,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,28.0,17.708829659472915,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2803,2803,KENTON,2020-01,KENTON,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,31.0,18.05040369888733,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2804,2804,KENTON,2020-02,KENTON,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,26.0,24.88741963125908,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2805,2805,KENTON,2020-03,KENTON,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,23.463023260163457,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2806,2806,KENTON,2020-04,KENTON,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.631168692860896,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2807,2807,KENTON,2020-05,KENTON,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18.0,22.387585910941432,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2808,2808,KENTON,2020-06,KENTON,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,26.0,20.352826028568582,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2809,2809,KENTON,2020-07,KENTON,0.0,0.0,10.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,22.310348186335684,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2810,2810,KENTON,2020-08,KENTON,0.0,0.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,1.0,1.0,0.0,6.0,3.0,46.0,23.210968507567888,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2811,2811,KENTON,2020-09,KENTON,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,39.0,17.08253018567095,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2812,2812,KENTON,2020-10,KENTON,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,37.0,20.86675260320303,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2813,2813,KENTON,2020-11,KENTON,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,20.176452710270485,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2814,2814,KENTON,2020-12,KENTON,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,22.0,17.444504319579014,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2815,2815,KENTON,2021-01,KENTON,0.0,1.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,22.416131514652054,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2816,2816,KENTON,2021-02,KENTON,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,22.0,28.82865627962467,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2817,2817,KENTON,2021-03,KENTON,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,28.0,21.96485612862501,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2818,2818,KENTON,2021-04,KENTON,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,31.0,,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2819,2819,KENTON,2021-05,KENTON,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,29.0,24.16852458631582,419619,409500,239,23,166,0,2,1949,7711,2245,39,60598,66.7,47.7,12.3,3.8,2.6,33.9,20.4,9.1,1185,10.1,4.6,76.4,27.6,84.9,1.8,2.0,3.9,120,5,17,10.4,3.0,1.5,4.5,4.02,68
2820,2820,KERNS,2015-07,KERNS,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,46.5084263574968,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2821,2821,KERNS,2015-08,KERNS,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,34.0,47.746624301081006,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2822,2822,KERNS,2015-09,KERNS,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,34.0,45.74597462346855,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2823,2823,KERNS,2015-10,KERNS,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,31.0,45.848308712497946,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2824,2824,KERNS,2015-11,KERNS,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,34.0,38.1134674701829,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2825,2825,KERNS,2015-12,KERNS,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,5.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,39.0,74.66854461641032,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2826,2826,KERNS,2016-01,KERNS,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,41.62227372771071,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2827,2827,KERNS,2016-02,KERNS,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,31.0,42.99427780483604,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2828,2828,KERNS,2016-03,KERNS,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,31.0,38.33880399401235,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2829,2829,KERNS,2016-04,KERNS,0.0,1.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,40.4025160836737,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2830,2830,KERNS,2016-05,KERNS,0.0,3.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,34.0,51.93266948099277,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2831,2831,KERNS,2016-06,KERNS,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,31.0,46.865653326624994,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2832,2832,KERNS,2016-07,KERNS,0.0,5.0,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,1.0,51.0,45.49757344928138,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2833,2833,KERNS,2016-08,KERNS,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,31.0,53.71170412595056,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
2834,2834,KERNS,2016-09,KERNS,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,42.0,47.81874499466939,493830,492500,277,45,40,45,5,1938,6428,7778,33,46534,20.6,25.2,12.3,2.1,1.8,58.6,39.2,19.5,1001,20.0,6.4,91.2,12.3,67.6,4.5,3.5,8.6,18,3,12,22.7,12.7,10.6,23.4,5.12,90
