index,Neighborhood,OccurMonth_Year,Animal Cruelty Offenses,Arson,Assault Offenses,Bribery,Burglary,Counterfeiting/Forgery,Drug/Narcotic Offenses,Embezzlement,Extortion/Blackmail,Fraud Offenses,Gambling Offenses,Homicide Offenses,Human Trafficking Offenses,Kidnapping/Abduction,Larceny Offenses,Motor Vehicle Theft,Pornography/Obscene Material,Prostitution Offenses,Robbery,Sex Offenses,Stolen Property Offenses,Vandalism,Weapon Law Violations,Total_Offenses,avg_home_price,median_home_price,average_cost_per_foot,days_on_market,homes_sold_2017,condo_sales,distressed_property_sales,year_built,adj_popn,adj_popn_pe_sq_mi,median_age,median_household_income,home_ownership,married,divorced,widowed,seperated,never_married,popn_bachelors_degree_perc,popn_graduate_degree,median_monthly_housing_expenses,people_below_poverty,unemployed_perc,english_perc,perc_households_children,x,perc_diff_county_last_year,perc_diff_state_last_year,total_newcomers_perc,x.1,parks_perc,x.2,commute_by_public_transit,commute_by_bike_perc,commute_by_walking_perc,commute_biking_walking_perc,miles_bike_route_per_sqkm,walk_score,Matched_Names,Unnamed: 0,dates,Neighborhoods,Average Radiance Per Pixel Per month
3163,KING,2019-07,0.0,1.0,11.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,1.0,0.0,12.0,3.0,55.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8112.0,2019-07-01,KING,20.564474750294774
3164,KING,2019-08,0.0,1.0,6.0,0.0,5.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,10.0,3.0,0.0,0.0,2.0,0.0,0.0,10.0,2.0,45.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8234.0,2019-08-01,KING,20.673763274357672
3165,KING,2019-09,0.0,1.0,10.0,0.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,42.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8356.0,2019-09-01,KING,19.619706545909445
3166,KING,2019-10,0.0,0.0,8.0,0.0,9.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,60.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8478.0,2019-10-01,KING,22.15772934646228
3167,KING,2019-11,0.0,1.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,46.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8600.0,2019-11-01,KING,24.26708449165717
3168,KING,2019-12,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,32.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8722.0,2019-12-01,KING,22.234896515498384
3169,KING,2020-01,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8844.0,2020-01-01,KING,18.801691434716663
3170,KING,2020-02,0.0,0.0,9.0,0.0,4.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,44.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,8966.0,2020-02-01,KING,23.92949936742917
3171,KING,2020-03,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9088.0,2020-03-01,KING,21.30988007128189
3172,KING,2020-04,0.0,0.0,7.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,1.0,0.0,11.0,0.0,52.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9210.0,2020-04-01,KING,18.553151252942207
3173,KING,2020-05,0.0,1.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,35.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9332.0,2020-05-01,KING,20.475198528015287
3174,KING,2020-06,0.0,2.0,8.0,0.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,49.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9454.0,2020-06-01,KING,19.101435370244104
3175,KING,2020-07,0.0,1.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,46.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9576.0,2020-07-01,KING,21.167468893715323
3176,KING,2020-08,0.0,1.0,19.0,0.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0,51.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9698.0,2020-08-01,KING,20.8504052383038
3177,KING,2020-09,0.0,2.0,7.0,0.0,5.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,16.0,12.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,56.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9820.0,2020-09-01,KING,15.409056867026806
3178,KING,2020-10,0.0,0.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,49.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,9942.0,2020-10-01,KING,20.827179614919785
3179,KING,2020-11,1.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,24.0,1.0,1.0,0.0,0.0,1.0,0.0,10.0,1.0,62.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,10064.0,2020-11-01,KING,22.71208436948588
3180,KING,2020-12,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,1.0,2.0,0.0,5.0,0.0,43.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,10186.0,2020-12-01,KING,17.515272726985028
3181,KING,2021-01,0.0,1.0,13.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,41.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,10308.0,2021-01-01,KING,22.45239877740246
3182,KING,2021-02,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,10430.0,2021-02-01,KING,31.494640570420493
3183,KING,2021-03,0.0,0.0,9.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,50.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,10552.0,2021-03-01,KING,22.88400733875183
3184,KING,2021-04,0.0,1.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,46.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,,,,
3185,KING,2021-05,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,28.0,530666.0,499900.0,256.0,24.0,112.0,4.0,1.0,1945.0,6661.0,10747.0,34.0,67228.0,54.9,31.9,11.1,2.8,1.6,52.7,37.3,20.4,1220.0,18.6,6.2,89.5,23.6,77.1,2.6,6.7,9.8,3.0,1.0,15,13.2,17.1,3.1,20.1,1.5,90.0,KING,,,,
3186,LAURELHURST,2015-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2257.0,2015-07-01,LAURELHURST,22.86482116088867
3187,LAURELHURST,2015-08,0.0,0.0,3.0,0.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2379.0,2015-08-01,LAURELHURST,23.63011589889526
3188,LAURELHURST,2015-09,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,26.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2501.0,2015-09-01,LAURELHURST,22.197886712646483
3189,LAURELHURST,2015-10,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,20.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2623.0,2015-10-01,LAURELHURST,20.654821459197997
3190,LAURELHURST,2015-11,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2745.0,2015-11-01,LAURELHURST,22.688859359359743
3191,LAURELHURST,2015-12,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2867.0,2015-12-01,LAURELHURST,29.09989315948486
3192,LAURELHURST,2016-01,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,2989.0,2016-01-01,LAURELHURST,27.10987956085205
3193,LAURELHURST,2016-02,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,23.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3111.0,2016-02-01,LAURELHURST,22.64200271759033
3194,LAURELHURST,2016-03,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,15.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3233.0,2016-03-01,LAURELHURST,22.463113353729245
3195,LAURELHURST,2016-04,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3355.0,2016-04-01,LAURELHURST,25.330936119079585
3196,LAURELHURST,2016-05,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3477.0,2016-05-01,LAURELHURST,23.82436596069336
3197,LAURELHURST,2016-06,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3599.0,2016-06-01,LAURELHURST,21.40538583145141
3198,LAURELHURST,2016-07,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,24.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3721.0,2016-07-01,LAURELHURST,21.75855097503662
3199,LAURELHURST,2016-08,0.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3843.0,2016-08-01,LAURELHURST,24.383944895172117
3200,LAURELHURST,2016-09,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,31.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,3965.0,2016-09-01,LAURELHURST,22.17685933456421
3201,LAURELHURST,2016-10,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4087.0,2016-10-01,LAURELHURST,19.74219568367004
3202,LAURELHURST,2016-11,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,25.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4209.0,2016-11-01,LAURELHURST,20.984448388671872
3203,LAURELHURST,2016-12,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4331.0,2016-12-01,LAURELHURST,22.007403010559084
3204,LAURELHURST,2017-01,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,16.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4453.0,2017-01-01,LAURELHURST,28.63272638244629
3205,LAURELHURST,2017-02,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4575.0,2017-02-01,LAURELHURST,18.687395917129518
3206,LAURELHURST,2017-03,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4697.0,2017-03-01,LAURELHURST,21.483872384643558
3207,LAURELHURST,2017-04,0.0,2.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,778520.0,755000.0,254.0,31.0,90.0,0.0,2.0,1928.0,4782.0,7161.0,43.0,108654.0,82.7,61.8,8.6,4.7,1.3,23.7,37.6,40.8,1040.0,5.4,6.3,94.1,37.4,90.1,0.6,4.7,5.6,34.0,8.0,12,7.5,10.1,6.3,16.4,6.76,79.0,LAURELHURST,4819.0,2017-04-01,LAURELHURST,24.296023254394527
